sample	source	chr	start	end	feature_type
T2T04_1	Nucflag	chr2	31222259	31241333	HET
T2T04_1	Nucflag	chr2	31253273	31307282	HET
T2T04_1	Nucflag	chr2	31334353	31354781	HET
T2T04_1	Nucflag	chr2	31365140	31371028	HET
T2T04_1	Nucflag	chr2	31451200	31494884	HET
T2T04_1	Nucflag	chr2	31505355	31550656	HET
T2T04_1	Nucflag	chr2	31600283	31632258	HET
T2T04_1	Nucflag	chr2	29272891	29318694	HET
T2T04_1	Nucflag	chr2	29411833	29431315	HET
T2T04_1	Nucflag	chr2	29612038	29628072	HET
T2T04_1	Nucflag	chr2	29656533	29662503	HET
T2T04_1	Nucflag	chr2	29141679	29147641	HET
T2T04_1	Nucflag	chr2	29171584	29175254	HET
T2T04_1	Nucflag	chr2	27669217	27739731	HET
T2T04_1	Nucflag	chr2	27772018	27784799	HET
T2T04_1	Nucflag	chr2	27860165	27896263	HET
T2T04_1	Nucflag	chr2	27922413	27942877	HET
T2T04_1	Nucflag	chr2	28133987	28182597	HET
T2T04_1	Nucflag	chr2	28197599	28205292	HET
T2T04_1	Nucflag	chr2	28507628	28553262	HET
T2T04_1	Nucflag	chr2	28859887	28885037	HET
T2T04_1	Nucflag	chr2	28930223	28950135	HET
T2T04_1	Nucflag	chr2	28962133	28978712	HET
T2T04_1	Nucflag	chr2	18480137	18496288	HET
T2T04_1	Nucflag	chr2	18510951	18521795	HET
T2T04_1	Nucflag	chr2	18634830	18674935	HET
T2T04_1	Nucflag	chr2	18811223	18827861	HET
T2T04_1	Nucflag	chr2	18884426	18886958	HET
T2T04_1	Nucflag	chr2	18902409	18905233	HET
T2T04_1	Nucflag	chr2	18950585	18955506	HET
T2T04_1	Nucflag	chr2	18979433	18984746	HET
T2T04_1	Nucflag	chr2	18993004	19010951	HET
T2T04_1	Nucflag	chr2	19228706	19255834	HET
T2T04_1	Nucflag	chr2	19403905	19406108	HET
T2T04_1	Nucflag	chr2	20570429	20581889	HET
T2T04_1	Nucflag	chr2	21522850	21581361	HET
T2T04_1	Nucflag	chr2	22057656	22059689	HET
T2T04_1	Nucflag	chr2	22267251	22279968	HET
T2T04_1	Nucflag	chr2	22395924	22417381	HET
T2T04_1	Nucflag	chr2	22473674	22488298	HET
T2T04_1	Nucflag	chr2	22676364	22711633	HET
T2T04_1	Nucflag	chr2	22742349	22769553	HET
T2T04_1	Nucflag	chr2	23007633	23009535	HET
T2T04_1	Nucflag	chr2	23177975	23224816	HET
T2T04_1	Nucflag	chr2	23192721	23204455	HET
T2T04_1	Nucflag	chr2	23245324	23263222	HET
T2T04_1	Nucflag	chr2	23398862	23405628	HET
T2T04_1	Nucflag	chr2	24545415	24547600	HET
T2T04_1	Nucflag	chr2	25027890	25031962	HET
T2T04_1	Nucflag	chr2	25306365	25328954	HET
T2T04_1	Nucflag	chr2	25523588	25537215	HET
T2T04_1	Nucflag	chr2	25556934	25575558	HET
T2T04_1	Nucflag	chr2	25605363	25613168	HET
T2T04_1	Nucflag	chr2	25627397	25664088	HET
T2T04_1	Nucflag	chr2	25686972	25730078	HET
T2T04_1	Nucflag	chr2	25852735	25891625	HET
T2T04_1	Nucflag	chr2	25893584	25950540	HET
T2T04_1	Nucflag	chr2	25973881	25985245	HET
T2T04_1	Nucflag	chr2	26085061	26087504	HET
T2T04_1	Nucflag	chr2	26369338	26379809	HET
T2T04_1	Nucflag	chr2	26616452	26656049	HET
T2T04_1	Nucflag	chr2	26709018	26746320	HET
T2T04_1	Nucflag	chr2	26757917	26774406	HET
T2T04_1	Nucflag	chr2	26848697	26869190	HET
T2T04_1	Nucflag	chr2	27056988	27079261	HET
T2T04_1	Nucflag	chr2	27264191	27278222	HET
T2T04_1	Nucflag	chr2	27293672	27308596	HET
T2T04_1	Nucflag	chr2	27383817	27395882	HET
T2T04_1	Nucflag	chr2	27547003	27577388	HET
T2T04_1	Nucflag	chr2	27592522	27621793	HET
T2T04_1	Nucflag	chr2	17931467	17950610	HET
T2T04_1	Nucflag	chr2	17961797	17965677	HET
T2T04_1	Nucflag	chr2	18035874	18052541	HET
T2T04_1	Nucflag	chr2	18065212	18108155	HET
T2T04_1	Nucflag	chr2	16508485	16539562	HET
T2T04_1	Nucflag	chr2	16982600	16999258	HET
T2T04_1	Nucflag	chr2	17041252	17063040	HET
T2T04_1	Nucflag	chr2	17139097	17141290	HET
T2T04_1	Nucflag	chr2	17533219	17537512	HET
T2T04_1	Nucflag	chr2	17577216	17612805	HET
T2T04_1	Nucflag	chr2	17798855	17801118	HET
T2T04_1	Nucflag	chr2	13399030	13404553	HET
T2T04_1	Nucflag	chr2	13460762	13478987	HET
T2T04_1	Nucflag	chr2	13509998	13514278	HET
T2T04_1	Nucflag	chr2	13609753	13624947	HET
T2T04_1	Nucflag	chr2	13624945	13631424	COLLAPSE_OTHER
T2T04_1	Nucflag	chr2	13631422	13637238	HET
T2T04_1	Nucflag	chr2	13678643	13705741	HET
T2T04_1	Nucflag	chr2	13828528	13867986	HET
T2T04_1	Nucflag	chr2	14342220	14362374	HET
T2T04_1	Nucflag	chr2	14458453	14465752	HET
T2T04_1	Nucflag	chr2	14533400	14547802	HET
T2T04_1	Nucflag	chr2	14968874	14986834	HET
T2T04_1	Nucflag	chr2	15003412	15023315	HET
T2T04_1	Nucflag	chr2	15157830	15222656	HET
T2T04_1	Nucflag	chr2	15279669	15312040	HET
T2T04_1	Nucflag	chr2	12846094	12861678	HET
T2T04_1	Nucflag	chr2	12884309	12984174	HET
T2T04_1	Nucflag	chr2	13079137	13131884	HET
T2T04_1	Nucflag	chr2	13166546	13189985	HET
T2T04_1	Nucflag	chr2	13186987	13209651	HET
T2T04_1	Nucflag	chr2	13306039	13373159	HET
T2T04_1	Nucflag	chr2	13386100	13391613	HET
T2T04_1	Nucflag	chr2	11159904	11168295	HET
T2T04_1	Nucflag	chr2	11527737	11541454	HET
T2T04_1	Nucflag	chr2	11562357	11583555	HET
T2T04_1	Nucflag	chr2	11604604	11631228	HET
T2T04_1	Nucflag	chr2	11771651	11776547	HET
T2T04_1	Nucflag	chr2	12118085	12143143	HET
T2T04_1	Nucflag	chr2	7978746	7981189	HET
T2T04_1	Nucflag	chr2	8001596	8016878	HET
T2T04_1	Nucflag	chr2	8036188	8054857	HET
T2T04_1	Nucflag	chr2	8245167	8297268	HET
T2T04_1	Nucflag	chr2	8380300	8410109	HET
T2T04_1	Nucflag	chr2	8419561	8444176	HET
T2T04_1	Nucflag	chr2	8552750	8570738	HET
T2T04_1	Nucflag	chr2	8614453	8621196	HET
T2T04_1	Nucflag	chr2	9038265	9059178	HET
T2T04_1	Nucflag	chr2	9333550	9394481	HET
T2T04_1	Nucflag	chr2	9466204	9468220	HET
T2T04_1	Nucflag	chr2	9573748	9581394	HET
T2T04_1	Nucflag	chr2	9600781	9606177	HET
T2T04_1	Nucflag	chr2	10207065	10218432	HET
T2T04_1	Nucflag	chr2	10278682	10302308	HET
T2T04_1	Nucflag	chr2	10347481	10352190	HET
T2T04_1	Nucflag	chr2	10476080	10500712	HET
T2T04_1	Nucflag	chr2	10551002	10566343	HET
T2T04_1	Nucflag	chr2	10706992	10717135	HET
T2T04_1	Nucflag	chr2	10898593	10906140	HET
T2T04_1	Nucflag	chr2	7327257	7346481	HET
T2T04_1	Nucflag	chr2	7662179	7665320	HET
T2T04_1	Nucflag	chr2	7682310	7707226	HET
T2T04_1	Nucflag	chr2	7879240	7882005	HET
T2T04_1	Nucflag	chr2	6238199	6244725	HET
T2T04_1	Nucflag	chr2	6254721	6287056	HET
T2T04_1	Nucflag	chr2	6404042	6431490	HET
T2T04_1	Nucflag	chr2	6579475	6608094	HET
T2T04_1	Nucflag	chr2	6617924	6680331	HET
T2T04_1	Nucflag	chr2	6724125	6737477	HET
T2T04_1	Nucflag	chr2	6904507	6909170	HET
T2T04_1	Nucflag	chr2	4005654	4013342	HET
T2T04_1	Nucflag	chr2	4221888	4260840	HET
T2T04_1	Nucflag	chr2	4344211	4374154	HET
T2T04_1	Nucflag	chr2	4389665	4410796	HET
T2T04_1	Nucflag	chr2	4427904	4441838	HET
T2T04_1	Nucflag	chr2	4687629	4715175	HET
T2T04_1	Nucflag	chr2	4983883	5020450	HET
T2T04_1	Nucflag	chr2	5180527	5234004	HET
T2T04_1	Nucflag	chr2	5267491	5278491	HET
T2T04_1	Nucflag	chr2	5380362	5398243	HET
T2T04_1	Nucflag	chr2	5471200	5472735	HET
T2T04_1	Nucflag	chr2	5504109	5594741	HET
T2T04_1	Nucflag	chr2	5785631	5800065	HET
T2T04_1	Nucflag	chr2	6065033	6144609	HET
T2T04_1	Nucflag	chr2	3871506	3893944	HET
T2T04_1	Nucflag	chr2	3656909	3678661	HET
T2T04_1	Nucflag	chr2	3084656	3088350	HET
T2T04_1	Nucflag	chr2	3178253	3190720	HET
T2T04_1	Nucflag	chr2	3220638	3260166	HET
T2T04_1	Nucflag	chr2	3305502	3312770	HET
T2T04_1	Nucflag	chr2	3395854	3398415	HET
T2T04_1	Nucflag	chr2	3414606	3443787	HET
T2T04_1	Nucflag	chr2	3464124	3474222	HET
T2T04_1	Nucflag	chr2	1828219	1888595	HET
T2T04_1	Nucflag	chr2	1929951	1933796	HET
T2T04_1	Nucflag	chr2	2004852	2016780	HET
T2T04_1	Nucflag	chr2	2030947	2045442	HET
T2T04_1	Nucflag	chr2	2189768	2215232	HET
T2T04_1	Nucflag	chr2	2254599	2268953	HET
T2T04_1	Nucflag	chr2	2769365	2775310	HET
T2T04_1	Nucflag	chr2	2807297	2822701	HET
T2T04_1	Nucflag	chr2	1767926	1786604	HET
T2T04_1	Nucflag	chr2	1084631	1090336	HET
T2T04_1	Nucflag	chr2	1385535	1410277	HET
T2T04_1	Nucflag	chr2	1421816	1426147	HET
T2T04_1	Nucflag	chr2	1565649	1582216	HET
T2T04_1	Nucflag	chr2	1619934	1643256	HET
T2T04_1	Nucflag	chr2	930885	958397	HET
T2T04_1	Nucflag	chr2	1000012	1050155	HET
T2T04_1	Nucflag	chr2	848946	869183	HET
T2T04_1	Nucflag	chr2	449264	466101	HET
T2T04_1	Nucflag	chr2	645444	681234	HET
T2T04_1	Nucflag	chr2	692882	708030	HET
T2T04_1	Nucflag	chr2	766856	770765	HET
T2T04_1	Nucflag	chr2	284103	292939	HET
T2T04_1	Nucflag	chr2	377730	391044	HET
T2T04_1	Nucflag	chr2	418656	418816	COLLAPSE_OTHER
T2T04_1	Nucflag	chr2	70530	106317	HET
T2T04_1	Nucflag	chr2	191775	192999	MISJOIN_windowed
T2T04_1	Nucflag	chr11	1805	1833	MISJOIN_windowed
T2T04_1	Nucflag	chr15	99066904	99085214	HET
T2T04_1	Nucflag	chr15	99118104	99141242	HET
T2T04_1	Nucflag	chr15	99188689	99200052	HET
T2T04_1	Nucflag	chr15	99312724	99353003	HET
T2T04_1	Nucflag	chr15	99604523	99612251	HET
T2T04_1	Nucflag	chr15	99640148	99683557	HET
T2T04_1	Nucflag	chr15	98496932	98518811	HET
T2T04_1	Nucflag	chr15	98533739	98554631	HET
T2T04_1	Nucflag	chr15	98643811	98670607	HET
T2T04_1	Nucflag	chr15	98741476	98751061	HET
T2T04_1	Nucflag	chr15	95569906	95574745	HET
T2T04_1	Nucflag	chr15	96042323	96047795	HET
T2T04_1	Nucflag	chr15	96479583	96497279	HET
T2T04_1	Nucflag	chr15	96624482	96637604	HET
T2T04_1	Nucflag	chr15	96718877	96741592	HET
T2T04_1	Nucflag	chr15	96823840	96834499	HET
T2T04_1	Nucflag	chr15	96887559	96931452	HET
T2T04_1	Nucflag	chr15	96975502	97006517	HET
T2T04_1	Nucflag	chr15	97179574	97201787	HET
T2T04_1	Nucflag	chr15	97238586	97249218	HET
T2T04_1	Nucflag	chr15	97292149	97315116	HET
T2T04_1	Nucflag	chr15	97483230	97595996	HET
T2T04_1	Nucflag	chr15	97615034	97629340	HET
T2T04_1	Nucflag	chr15	97728176	97744503	HET
T2T04_1	Nucflag	chr15	97799571	97816451	HET
T2T04_1	Nucflag	chr15	97833673	97842748	HET
T2T04_1	Nucflag	chr15	97857418	97876182	HET
T2T04_1	Nucflag	chr15	97893727	97959299	HET
T2T04_1	Nucflag	chr15	98007279	98024005	HET
T2T04_1	Nucflag	chr15	98054144	98098471	HET
T2T04_1	Nucflag	chr15	98124387	98158566	HET
T2T04_1	Nucflag	chr15	98185486	98203687	HET
T2T04_1	Nucflag	chr15	89852107	89866588	HET
T2T04_1	Nucflag	chr15	89929778	89952306	HET
T2T04_1	Nucflag	chr15	89986703	89997904	HET
T2T04_1	Nucflag	chr15	90028800	90140673	HET
T2T04_1	Nucflag	chr15	90207089	90246653	HET
T2T04_1	Nucflag	chr15	90343451	90399591	HET
T2T04_1	Nucflag	chr15	90407865	90497494	HET
T2T04_1	Nucflag	chr15	90518329	90523524	HET
T2T04_1	Nucflag	chr15	90525626	90533798	HET
T2T04_1	Nucflag	chr15	90937511	91110726	HET
T2T04_1	Nucflag	chr15	91180813	91197339	HET
T2T04_1	Nucflag	chr15	91339688	91368654	HET
T2T04_1	Nucflag	chr15	91373977	91395590	HET
T2T04_1	Nucflag	chr15	91753530	91796058	HET
T2T04_1	Nucflag	chr15	92530197	92572834	HET
T2T04_1	Nucflag	chr15	92859526	92881941	HET
T2T04_1	Nucflag	chr15	92892911	92898503	HET
T2T04_1	Nucflag	chr15	92962988	92970291	HET
T2T04_1	Nucflag	chr15	93078448	93098746	HET
T2T04_1	Nucflag	chr15	93098744	93101653	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	93101651	93115103	HET
T2T04_1	Nucflag	chr15	93174512	93208494	HET
T2T04_1	Nucflag	chr15	93218910	93306407	HET
T2T04_1	Nucflag	chr15	93341529	93344422	HET
T2T04_1	Nucflag	chr15	93413396	93418862	HET
T2T04_1	Nucflag	chr15	93535513	93554205	HET
T2T04_1	Nucflag	chr15	93651922	93681207	HET
T2T04_1	Nucflag	chr15	93963729	93988367	HET
T2T04_1	Nucflag	chr15	94053519	94071950	HET
T2T04_1	Nucflag	chr15	94115579	94137613	HET
T2T04_1	Nucflag	chr15	94184464	94189027	HET
T2T04_1	Nucflag	chr15	94186667	94189026	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	94186666	94230159	HET
T2T04_1	Nucflag	chr15	94284686	94329537	HET
T2T04_1	Nucflag	chr15	94374126	94392176	HET
T2T04_1	Nucflag	chr15	94407227	94425265	HET
T2T04_1	Nucflag	chr15	94466743	94519337	HET
T2T04_1	Nucflag	chr15	94562837	94568600	HET
T2T04_1	Nucflag	chr15	94824338	94868742	HET
T2T04_1	Nucflag	chr15	94879548	94911811	HET
T2T04_1	Nucflag	chr15	94965970	95008382	HET
T2T04_1	Nucflag	chr15	95040824	95061295	HET
T2T04_1	Nucflag	chr15	95369859	95417758	HET
T2T04_1	Nucflag	chr15	89236354	89255139	HET
T2T04_1	Nucflag	chr15	89262094	89282315	HET
T2T04_1	Nucflag	chr15	89329982	89346760	HET
T2T04_1	Nucflag	chr15	89393704	89410829	HET
T2T04_1	Nucflag	chr15	88463935	88501335	HET
T2T04_1	Nucflag	chr15	88801233	88806121	HET
T2T04_1	Nucflag	chr15	88831812	88837340	HET
T2T04_1	Nucflag	chr15	88882950	88906355	HET
T2T04_1	Nucflag	chr15	88938173	88980581	HET
T2T04_1	Nucflag	chr15	89067976	89109686	HET
T2T04_1	Nucflag	chr15	86502170	86548999	HET
T2T04_1	Nucflag	chr15	86575908	86605322	HET
T2T04_1	Nucflag	chr15	86591134	86608825	HET
T2T04_1	Nucflag	chr15	86677025	86694074	HET
T2T04_1	Nucflag	chr15	86744014	86749491	HET
T2T04_1	Nucflag	chr15	87041073	87070152	HET
T2T04_1	Nucflag	chr15	87200849	87211256	HET
T2T04_1	Nucflag	chr15	87548537	87605951	HET
T2T04_1	Nucflag	chr15	87656737	87705691	HET
T2T04_1	Nucflag	chr15	88002555	88010878	HET
T2T04_1	Nucflag	chr15	88112787	88142453	HET
T2T04_1	Nucflag	chr15	88183770	88221458	HET
T2T04_1	Nucflag	chr15	88297555	88342633	HET
T2T04_1	Nucflag	chr15	85055324	85062302	HET
T2T04_1	Nucflag	chr15	85219532	85223144	HET
T2T04_1	Nucflag	chr15	85295318	85306685	HET
T2T04_1	Nucflag	chr15	85432968	85451423	HET
T2T04_1	Nucflag	chr15	85508474	85516309	HET
T2T04_1	Nucflag	chr15	85600912	85614706	HET
T2T04_1	Nucflag	chr15	85762089	85775976	HET
T2T04_1	Nucflag	chr15	85789733	85802849	HET
T2T04_1	Nucflag	chr15	86074350	86113768	HET
T2T04_1	Nucflag	chr15	86101299	86157030	HET
T2T04_1	Nucflag	chr15	84301082	84326496	HET
T2T04_1	Nucflag	chr15	84340389	84350634	HET
T2T04_1	Nucflag	chr15	84415286	84428871	HET
T2T04_1	Nucflag	chr15	84484348	84571521	HET
T2T04_1	Nucflag	chr15	82212729	82238165	HET
T2T04_1	Nucflag	chr15	82249874	82387053	HET
T2T04_1	Nucflag	chr15	82402412	82404725	HET
T2T04_1	Nucflag	chr15	82527197	82531408	HET
T2T04_1	Nucflag	chr15	82706871	82719193	HET
T2T04_1	Nucflag	chr15	82728202	82760266	HET
T2T04_1	Nucflag	chr15	82799210	82805116	HET
T2T04_1	Nucflag	chr15	83178007	83188553	HET
T2T04_1	Nucflag	chr15	83269696	83342185	HET
T2T04_1	Nucflag	chr15	83433441	83443542	HET
T2T04_1	Nucflag	chr15	83453289	83511868	HET
T2T04_1	Nucflag	chr15	83521889	83537639	HET
T2T04_1	Nucflag	chr15	83568448	83583338	HET
T2T04_1	Nucflag	chr15	83709785	83738944	HET
T2T04_1	Nucflag	chr15	83745741	83764449	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	83776107	83811760	HET
T2T04_1	Nucflag	chr15	83796908	83839618	HET
T2T04_1	Nucflag	chr15	83899363	83957562	HET
T2T04_1	Nucflag	chr15	84050391	84135949	HET
T2T04_1	Nucflag	chr15	77910782	77916878	HET
T2T04_1	Nucflag	chr15	78031402	78067136	HET
T2T04_1	Nucflag	chr15	78192312	78203664	HET
T2T04_1	Nucflag	chr15	78251314	78254260	HET
T2T04_1	Nucflag	chr15	79229681	79237077	HET
T2T04_1	Nucflag	chr15	79279057	79308269	HET
T2T04_1	Nucflag	chr15	79422751	79472335	HET
T2T04_1	Nucflag	chr15	79458567	79472334	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	79513817	79617135	HET
T2T04_1	Nucflag	chr15	79672520	79736146	HET
T2T04_1	Nucflag	chr15	79781781	79803515	HET
T2T04_1	Nucflag	chr15	79841453	79846354	HET
T2T04_1	Nucflag	chr15	79957985	79971090	HET
T2T04_1	Nucflag	chr15	80032387	80045548	HET
T2T04_1	Nucflag	chr15	80250803	80258660	HET
T2T04_1	Nucflag	chr15	80346331	80373160	HET
T2T04_1	Nucflag	chr15	80515167	80546151	HET
T2T04_1	Nucflag	chr15	80574036	80582535	HET
T2T04_1	Nucflag	chr15	80610502	80674047	HET
T2T04_1	Nucflag	chr15	80694243	80746057	HET
T2T04_1	Nucflag	chr15	81203487	81233167	HET
T2T04_1	Nucflag	chr15	81753672	81767839	HET
T2T04_1	Nucflag	chr15	81793633	81848232	HET
T2T04_1	Nucflag	chr15	81856548	81884914	HET
T2T04_1	Nucflag	chr15	81953214	81972824	HET
T2T04_1	Nucflag	chr15	81988203	81988805	HET
T2T04_1	Nucflag	chr15	81988202	81996089	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	77519873	77593293	HET
T2T04_1	Nucflag	chr15	77640184	77642329	HET
T2T04_1	Nucflag	chr15	77716137	77725945	HET
T2T04_1	Nucflag	chr15	77733892	77746271	HET
T2T04_1	Nucflag	chr15	77807545	77830976	HET
T2T04_1	Nucflag	chr15	77843092	77849717	HET
T2T04_1	Nucflag	chr15	76635148	76645790	HET
T2T04_1	Nucflag	chr15	76782707	76797081	HET
T2T04_1	Nucflag	chr15	76857676	76878191	HET
T2T04_1	Nucflag	chr15	76889604	76901417	HET
T2T04_1	Nucflag	chr15	77071332	77080207	HET
T2T04_1	Nucflag	chr15	77114950	77122589	HET
T2T04_1	Nucflag	chr15	77207402	77250528	HET
T2T04_1	Nucflag	chr15	77266459	77301045	HET
T2T04_1	Nucflag	chr15	76044112	76070171	HET
T2T04_1	Nucflag	chr15	76140590	76157991	HET
T2T04_1	Nucflag	chr15	76147090	76205091	HET
T2T04_1	Nucflag	chr15	74976104	74991937	HET
T2T04_1	Nucflag	chr15	74991935	75016348	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	75016346	75024130	HET
T2T04_1	Nucflag	chr15	75037137	75042200	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	75164338	75175895	HET
T2T04_1	Nucflag	chr15	75326329	75347117	HET
T2T04_1	Nucflag	chr15	75386380	75389288	HET
T2T04_1	Nucflag	chr15	75422219	75424046	HET
T2T04_1	Nucflag	chr15	75453047	75500139	HET
T2T04_1	Nucflag	chr15	75531122	75561020	HET
T2T04_1	Nucflag	chr15	75613620	75638711	HET
T2T04_1	Nucflag	chr15	73227648	73243389	HET
T2T04_1	Nucflag	chr15	73304230	73395520	HET
T2T04_1	Nucflag	chr15	73472654	73492669	HET
T2T04_1	Nucflag	chr15	73743506	73765410	HET
T2T04_1	Nucflag	chr15	73976255	73988617	HET
T2T04_1	Nucflag	chr15	74002390	74008151	HET
T2T04_1	Nucflag	chr15	74100441	74126455	HET
T2T04_1	Nucflag	chr15	67819175	67836419	MISJOIN
T2T04_1	Nucflag	chr15	67982980	68034802	HET
T2T04_1	Nucflag	chr15	68316045	68344989	HET
T2T04_1	Nucflag	chr15	68375615	68393179	HET
T2T04_1	Nucflag	chr15	68476512	68512696	HET
T2T04_1	Nucflag	chr15	68535744	68545022	HET
T2T04_1	Nucflag	chr15	68564428	68575029	HET
T2T04_1	Nucflag	chr15	68575027	68614901	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	68614899	68644513	HET
T2T04_1	Nucflag	chr15	68647413	68677641	HET
T2T04_1	Nucflag	chr15	68719190	68760402	HET
T2T04_1	Nucflag	chr15	68835063	68887396	HET
T2T04_1	Nucflag	chr15	69295014	69331282	HET
T2T04_1	Nucflag	chr15	69344693	69383003	HET
T2T04_1	Nucflag	chr15	70038079	70059757	HET
T2T04_1	Nucflag	chr15	70192643	70212229	HET
T2T04_1	Nucflag	chr15	70520887	70540677	HET
T2T04_1	Nucflag	chr15	70920889	70936939	HET
T2T04_1	Nucflag	chr15	71012788	71040262	HET
T2T04_1	Nucflag	chr15	71214550	71245736	HET
T2T04_1	Nucflag	chr15	71383360	71385539	HET
T2T04_1	Nucflag	chr15	71509081	71556409	HET
T2T04_1	Nucflag	chr15	71863784	71886891	HET
T2T04_1	Nucflag	chr15	71902422	71908406	HET
T2T04_1	Nucflag	chr15	72240718	72261558	HET
T2T04_1	Nucflag	chr15	72485649	72512483	HET
T2T04_1	Nucflag	chr15	72539264	72566877	HET
T2T04_1	Nucflag	chr15	73054837	73109201	HET
T2T04_1	Nucflag	chr15	73156738	73168343	HET
T2T04_1	Nucflag	chr15	66463819	66468345	HET
T2T04_1	Nucflag	chr15	66520738	66575571	HET
T2T04_1	Nucflag	chr15	66719338	66722856	HET
T2T04_1	Nucflag	chr15	66847275	66857270	HET
T2T04_1	Nucflag	chr15	66878162	66948887	HET
T2T04_1	Nucflag	chr15	66965089	66974067	HET
T2T04_1	Nucflag	chr15	66999990	67006701	HET
T2T04_1	Nucflag	chr15	67029883	67058162	HET
T2T04_1	Nucflag	chr15	67076417	67120217	HET
T2T04_1	Nucflag	chr15	67265644	67333784	HET
T2T04_1	Nucflag	chr15	67395926	67414575	HET
T2T04_1	Nucflag	chr15	67490767	67507483	HET
T2T04_1	Nucflag	chr15	67543370	67566101	HET
T2T04_1	Nucflag	chr15	67649864	67683100	HET
T2T04_1	Nucflag	chr15	62795695	62828395	HET
T2T04_1	Nucflag	chr15	63168951	63188197	HET
T2T04_1	Nucflag	chr15	63233431	63256988	HET
T2T04_1	Nucflag	chr15	63376919	63390228	HET
T2T04_1	Nucflag	chr15	63771421	63805801	HET
T2T04_1	Nucflag	chr15	63909059	63941423	HET
T2T04_1	Nucflag	chr15	63981315	64010695	HET
T2T04_1	Nucflag	chr15	64532867	64579039	HET
T2T04_1	Nucflag	chr15	64662385	64690091	HET
T2T04_1	Nucflag	chr15	64937396	64964911	HET
T2T04_1	Nucflag	chr15	65055008	65081748	HET
T2T04_1	Nucflag	chr15	65371553	65382466	HET
T2T04_1	Nucflag	chr15	65422504	65424693	HET
T2T04_1	Nucflag	chr15	65465074	65511865	HET
T2T04_1	Nucflag	chr15	65804830	65820416	HET
T2T04_1	Nucflag	chr15	65832140	65834712	HET
T2T04_1	Nucflag	chr15	65832139	65866045	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	65866043	65875011	HET
T2T04_1	Nucflag	chr15	65881018	65935091	COLLAPSE_OTHER
T2T04_1	Nucflag	chr15	65932228	65936308	HET
T2T04_1	Nucflag	chr15	66059516	66081047	HET
T2T04_1	Nucflag	chr15	58134465	58144201	HET
T2T04_1	Nucflag	chr15	58272914	58284938	HET
T2T04_1	Nucflag	chr15	58367008	58441509	HET
T2T04_1	Nucflag	chr15	58585075	58590233	HET
T2T04_1	Nucflag	chr15	58621965	58647286	HET
T2T04_1	Nucflag	chr15	58636078	58679808	HET
T2T04_1	Nucflag	chr15	58829860	58856691	HET
T2T04_1	Nucflag	chr15	59010499	59012776	HET
T2T04_1	Nucflag	chr15	59570661	59575716	HET
T2T04_1	Nucflag	chr15	59660447	59682396	HET
T2T04_1	Nucflag	chr15	59709046	59742576	HET
T2T04_1	Nucflag	chr15	59811354	59817186	HET
T2T04_1	Nucflag	chr15	59885099	59901082	HET
T2T04_1	Nucflag	chr15	60167778	60187265	HET
T2T04_1	Nucflag	chr15	60249290	60292489	HET
T2T04_1	Nucflag	chr15	60608456	60630791	HET
T2T04_1	Nucflag	chr15	61020859	61062473	HET
T2T04_1	Nucflag	chr15	61067390	61069994	HET
T2T04_1	Nucflag	chr15	61149328	61199004	HET
T2T04_1	Nucflag	chr15	61331682	61363119	HET
T2T04_1	Nucflag	chr15	61494571	61518172	HET
T2T04_1	Nucflag	chr15	61621533	61638456	HET
T2T04_1	Nucflag	chr15	61788102	61821679	HET
T2T04_1	Nucflag	chr15	61853551	61898840	HET
T2T04_1	Nucflag	chr15	61913348	61934321	HET
T2T04_1	Nucflag	chr15	62378151	62398848	HET
T2T04_1	Nucflag	chr15	62486648	62497135	HET
T2T04_1	Nucflag	chr15	62532834	62555854	HET
T2T04_1	Nucflag	chr15	62599104	62621052	HET
T2T04_1	Nucflag	chr15	62714031	62716255	HET
T2T04_1	Nucflag	chr15	57145682	57179764	HET
T2T04_1	Nucflag	chr15	57243531	57289236	HET
T2T04_1	Nucflag	chr15	57614960	57618592	HET
T2T04_1	Nucflag	chr15	57692842	57735043	HET
T2T04_1	Nucflag	chr15	57889135	57899369	HET
T2T04_1	Nucflag	chr15	48718018	48731753	HET
T2T04_1	Nucflag	chr15	48880075	48892847	HET
T2T04_1	Nucflag	chr15	48914269	48989644	HET
T2T04_1	Nucflag	chr15	49433943	49490403	HET
T2T04_1	Nucflag	chr15	49584573	49593904	HET
T2T04_1	Nucflag	chr15	50182652	50202956	HET
T2T04_1	Nucflag	chr15	50310326	50333130	HET
T2T04_1	Nucflag	chr15	50413210	50442554	HET
T2T04_1	Nucflag	chr15	51298535	51336628	HET
T2T04_1	Nucflag	chr15	51565182	51606080	HET
T2T04_1	Nucflag	chr15	51642858	51645982	HET
T2T04_1	Nucflag	chr15	51655633	51665710	HET
T2T04_1	Nucflag	chr15	51695255	51756686	HET
