metric	value	haplotype	asm_method	asm_name	source	chromosome
Number of mapped bases	61269135	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of substitutions	187810	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [0,50)	12030	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [50,100)	74	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [100,300)	72	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [300,400)	218	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [400,1000)	57	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [1000,inf)	25	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [0,50)	13492	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [50,100)	85	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [100,300)	88	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [300,400)	208	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [400,1000)	43	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [1000,inf)	66	haplotype2	phased_gfase	published_chr19_herro_35x_UL70x	stat	NA
Number of mapped sequences	23	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of primary alignments	555	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of secondary alignments	675	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of bases in mapped sequences	61511876	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of mapped bases	61016169	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of substitutions	161085	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [0,50)	11698	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [50,100)	75	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [100,300)	91	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [300,400)	189	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [400,1000)	62	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [1000,inf)	78	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [0,50)	12668	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [50,100)	85	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [100,300)	84	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [300,400)	172	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [400,1000)	52	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [1000,inf)	64	haplotype1	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of mapped sequences	18	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of primary alignments	365	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of secondary alignments	426	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of bases in mapped sequences	60918168	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of mapped bases	60509178	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of substitutions	126549	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [0,50)	11341	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [50,100)	77	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [100,300)	77	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [300,400)	190	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [400,1000)	62	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of insertions in [1000,inf)	65	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [0,50)	12468	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [50,100)	82	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [100,300)	91	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [300,400)	141	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [400,1000)	37	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of deletions in [1000,inf)	58	haplotype2	phased_verkko	published_chr19_herro_35x_UL70x	stat	NA
Number of mapped sequences	39	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments	710	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of secondary alignments	211	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of bases in mapped sequences	61883485	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped bases	61436711	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of substitutions	186409	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [0,50)	11983	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [50,100)	76	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [100,300)	71	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [300,400)	195	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [400,1000)	57	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [1000,inf)	25	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [0,50)	13482	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [50,100)	87	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [100,300)	85	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [300,400)	214	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [400,1000)	42	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [1000,inf)	62	haplotype1	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped sequences	35	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments	289	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of secondary alignments	155	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of bases in mapped sequences	60905545	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped bases	60631288	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of substitutions	105663	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [0,50)	11582	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [50,100)	70	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [100,300)	92	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [300,400)	177	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [400,1000)	72	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [1000,inf)	107	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [0,50)	12675	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [50,100)	78	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [100,300)	91	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [300,400)	117	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [400,1000)	41	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [1000,inf)	74	haplotype2	phased_gfase	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped sequences	15	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments	680	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of secondary alignments	330	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of bases in mapped sequences	61700002	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped bases	61177003	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of substitutions	183958	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [0,50)	11878	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [50,100)	80	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [100,300)	69	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [300,400)	189	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [400,1000)	52	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [1000,inf)	27	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [0,50)	13166	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [50,100)	89	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [100,300)	85	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [300,400)	192	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [400,1000)	42	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [1000,inf)	58	haplotype1	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped sequences	17	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments	250	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of secondary alignments	603	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of bases in mapped sequences	60884497	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped bases	60627815	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of substitutions	108106	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [0,50)	11289	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [50,100)	72	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [100,300)	98	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [300,400)	183	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [400,1000)	74	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of insertions in [1000,inf)	111	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [0,50)	12085	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [50,100)	76	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [100,300)	87	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [300,400)	120	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [400,1000)	43	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of deletions in [1000,inf)	71	haplotype2	phased_verkko	published_chr19_herro_35x_UL90x	stat	NA
Number of mapped sequences	43	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of primary alignments	732	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of secondary alignments	158	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of bases in mapped sequences	63264378	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of mapped bases	62793236	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of substitutions	201540	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [0,50)	12373	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [50,100)	79	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [100,300)	70	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [300,400)	227	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [400,1000)	56	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [1000,inf)	34	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [0,50)	13975	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [50,100)	86	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [100,300)	86	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [300,400)	213	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [400,1000)	43	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [1000,inf)	54	haplotype1	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of mapped sequences	43	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of primary alignments	237	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of secondary alignments	82	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of bases in mapped sequences	60967378	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of mapped bases	60706058	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of substitutions	94478	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [0,50)	11317	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [50,100)	72	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [100,300)	86	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [300,400)	163	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [400,1000)	72	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of insertions in [1000,inf)	113	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [0,50)	12148	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [50,100)	80	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [100,300)	90	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [300,400)	111	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [400,1000)	42	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of deletions in [1000,inf)	74	haplotype2	phased_gfase	published_chr19_herro_60x_UL50x	stat	NA
Number of mapped sequences	27	haplotype1	phased_verkko	published_chr19_herro_60x_UL50x	stat	NA
Number of primary alignments	571	haplotype1	phased_verkko	published_chr19_herro_60x_UL50x	stat	NA
Number of secondary alignments	775	haplotype1	phased_verkko	published_chr19_herro_60x_UL50x	stat	NA
Number of primary alignments with >65535 CIGAR operations	0	haplotype1	phased_verkko	published_chr19_herro_60x_UL50x	stat	NA
